node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runs,runtime,runtime_avg,efficiency
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,580,580,580,195112000,128,10,0.921069,0.0921069,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,580,580,580,195112000,128,10,1.20731,0.120731,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,580,580,580,195112000,128,10,0.739,0.0739,1.2463721244925576
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,580,580,580,195112000,128,10,0.827736,0.0827736,1.4585689156929262
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,600,600,600,216000000,128,10,0.922022,0.0922022,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,600,600,600,216000000,128,10,1.22567,0.12256700000000001,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,600,600,600,216000000,128,10,0.748011,0.0748011,1.2326316056849431
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,600,600,600,216000000,128,10,0.844666,0.0844666,1.4510706006871354
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,620,620,620,238328000,128,10,0.921043,0.0921043,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,620,620,620,238328000,128,10,1.24599,0.12459899999999999,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,620,620,620,238328000,128,10,0.781004,0.0781004,1.179306379992932
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,620,620,620,238328000,128,10,0.887925,0.0887925,1.4032604105076443
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,640,640,640,262144000,128,10,0.93837,0.093837,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,640,640,640,262144000,128,10,1.28456,0.128456,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,640,640,640,262144000,128,10,0.851822,0.0851822,1.101603386623027
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,640,640,640,262144000,128,10,0.969505,0.0969505,1.3249648016255717
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,660,660,660,287496000,128,10,1.14008,0.114008,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,660,660,660,287496000,128,10,1.52866,0.152866,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,660,660,660,287496000,128,10,1.01701,0.101701,1.1210115928063638
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,660,660,660,287496000,128,10,1.14184,0.114184,1.3387690044139284
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,680,680,680,314432000,128,10,1.20907,0.12090700000000001,1.0
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,overall,680,680,680,314432000,128,10,1.63266,0.163266,1.0
gauss3,e_efficiency_by_cells,nonlinear,exp,apply,680,680,680,314432000,128,10,1.08974,0.10897399999999999,1.1095031842457836
gauss3,e_efficiency_by_cells,nonlinear,exp,overall,680,680,680,314432000,128,10,1.22832,0.12283200000000001,1.3291813208284484
gauss3,e_efficiency_by_cells,nonlinear_precalc,exp,apply,700,700,700,343000000,128,10,1.52106,0.15210600000000002,1.0
