time_id,impl_id,n_cells,factor,n_threads,runtime
time_apply,sparse_band_matrix,110592000,480,1,2.064193453639746
time_routine,sparse_band_matrix,110592000,480,1,6.681034442968667
time_apply,sparse_csr_matrix,110592000,480,1,3.892326099798083
time_routine,sparse_csr_matrix,110592000,480,1,26.1516642626375
time_apply,linear_stencil,117649000,490,1,2.281324733048677
time_routine,linear_stencil,117649000,490,1,2.745802386663854
time_apply,sparse_band_matrix,117649000,490,1,2.065052694641054
time_routine,sparse_band_matrix,117649000,490,1,7.086863073520362
time_apply,sparse_csr_matrix,117649000,490,1,4.17673399951309
time_routine,sparse_csr_matrix,117649000,490,1,27.83153250720352
time_apply,linear_stencil,125000000,500,1,2.422725801356137
time_routine,linear_stencil,125000000,500,1,2.916000809520483
time_apply,sparse_band_matrix,125000000,500,1,2.211717696860433
time_routine,sparse_band_matrix,125000000,500,1,7.44587564561516
time_apply,sparse_csr_matrix,125000000,500,1,4.421901632100344
time_routine,sparse_csr_matrix,125000000,500,1,29.56827300973237
time_apply,linear_stencil,132651000,510,1,2.596182410605252
time_routine,linear_stencil,132651000,510,1,3.118777329102159
time_apply,sparse_band_matrix,132651000,510,1,2.62431678827852
time_routine,sparse_band_matrix,132651000,510,1,8.198115447536111
time_apply,sparse_csr_matrix,132651000,510,1,4.950641543604434
time_routine,sparse_csr_matrix,132651000,510,1,31.69053222518414
time_apply,linear_stencil,140608000,520,1,2.729652309790254
time_routine,linear_stencil,140608000,520,1,3.28397005610168
time_apply,sparse_band_matrix,140608000,520,1,2.504511502571404
time_routine,sparse_band_matrix,140608000,520,1,8.406469746492803
time_apply,sparse_csr_matrix,140608000,520,1,4.963353707455099
time_routine,sparse_csr_matrix,140608000,520,1,33.26213809661567
time_apply,linear_stencil,148877000,530,1,2.884315300732851
time_routine,linear_stencil,148877000,530,1,3.471661667339504
time_apply,sparse_band_matrix,148877000,530,1,2.721199262887239
time_routine,sparse_band_matrix,148877000,530,1,9.074947640299797
time_apply,sparse_csr_matrix,148877000,530,1,5.30565848108381
time_routine,sparse_csr_matrix,148877000,530,1,35.26973835285753
time_apply,linear_stencil,157464000,540,1,3.051447918638587
time_routine,linear_stencil,157464000,540,1,3.672227771021426
time_apply,sparse_band_matrix,157464000,540,1,2.756441152654588
time_routine,sparse_band_matrix,157464000,540,1,9.345085840672255
time_apply,sparse_csr_matrix,157464000,540,1,5.60255587939173
time_routine,sparse_csr_matrix,157464000,540,1,37.28578958380967
time_apply,linear_stencil,166375000,550,1,3.22204324323684
time_routine,linear_stencil,166375000,550,1,3.877792969346046
time_apply,sparse_band_matrix,166375000,550,1,2.925493359565735
time_routine,sparse_band_matrix,166375000,550,1,10.04745493736118
time_apply,sparse_csr_matrix,166375000,550,1,5.946199387311935
time_routine,sparse_csr_matrix,166375000,550,1,39.40755433309823
time_apply,linear_stencil,175616000,560,1,3.405079312622547
time_routine,linear_stencil,175616000,560,1,4.097509649582207
time_apply,sparse_band_matrix,175616000,560,1,3.112953957170248
time_routine,sparse_band_matrix,175616000,560,1,10.45317817199975
time_apply,sparse_csr_matrix,175616000,560,1,6.235071749426425
time_routine,sparse_csr_matrix,175616000,560,1,41.59503909293562
time_apply,linear_stencil,185193000,570,1,3.584339206106961
time_routine,linear_stencil,185193000,570,1,4.313900263980031
time_apply,sparse_band_matrix,185193000,570,1,3.247889881953597
time_routine,sparse_band_matrix,185193000,570,1,11.0355964442715
time_apply,sparse_csr_matrix,185193000,570,1,6.603970666415989
time_routine,sparse_csr_matrix,185193000,570,1,43.94056813139468
time_apply,linear_stencil,195112000,580,1,3.767072781920433
time_routine,linear_stencil,195112000,580,1,4.525317241437733
time_apply,sparse_band_matrix,195112000,580,1,3.417706904932857
time_routine,sparse_band_matrix,195112000,580,1,11.5340081891045
time_apply,sparse_csr_matrix,195112000,580,1,6.914673749357462
time_routine,sparse_csr_matrix,195112000,580,1,45.9771544598043
time_apply,linear_stencil,205379000,590,1,3.968052114360034
time_routine,linear_stencil,205379000,590,1,4.766581022180617
time_apply,sparse_band_matrix,205379000,590,1,3.896000069566071
time_routine,sparse_band_matrix,205379000,590,1,12.41102476231754
time_apply,sparse_csr_matrix,205379000,590,1,7.307019031606615
time_routine,sparse_csr_matrix,205379000,590,1,48.44860061258078
time_apply,linear_stencil,216000000,600,1,4.175432084128261
time_routine,linear_stencil,216000000,600,1,5.014573737047613
time_apply,sparse_band_matrix,216000000,600,1,3.862666947767138
time_routine,sparse_band_matrix,216000000,600,1,12.86746227368712
time_apply,sparse_csr_matrix,216000000,600,1,7.598187194205821
time_routine,sparse_csr_matrix,216000000,600,1,50.86347964033484
time_apply,linear_stencil,226981000,610,1,4.383506920188665
time_routine,linear_stencil,226981000,610,1,5.265909288078547
time_apply,sparse_band_matrix,226981000,610,1,3.98211364634335
time_routine,sparse_band_matrix,226981000,610,1,13.41548656579107
time_apply,sparse_csr_matrix,226981000,610,1,8.099080394953489
time_routine,sparse_csr_matrix,226981000,610,1,53.55850479658693
time_apply,linear_stencil,238328000,620,1,4.612582533620298
time_routine,linear_stencil,238328000,620,1,5.538335079327226
time_apply,sparse_band_matrix,238328000,620,1,4.25527691654861
time_routine,sparse_band_matrix,238328000,620,1,14.17014113534242
time_apply,sparse_csr_matrix,238328000,620,1,8.43292264547199
time_routine,sparse_csr_matrix,238328000,620,1,56.1875859843567
time_apply,linear_stencil,250047000,630,1,4.830166151747108
time_routine,linear_stencil,250047000,630,1,5.801813239231706
time_apply,sparse_band_matrix,250047000,630,1,4.388314570300281
time_routine,sparse_band_matrix,250047000,630,1,14.82460864447057
time_apply,sparse_csr_matrix,250047000,630,1,8.932485732249916
time_routine,sparse_csr_matrix,250047000,630,1,59.08419925812632
time_apply,linear_stencil,262144000,640,1,5.106771504506469
time_routine,linear_stencil,262144000,640,1,6.124797848984599
time_apply,sparse_band_matrix,262144000,640,1,4.999459609389305
time_routine,sparse_band_matrix,262144000,640,1,15.89141547493637
time_apply,sparse_csr_matrix,262144000,640,1,9.240342636592686
time_routine,sparse_csr_matrix,262144000,640,1,61.80238827038556
time_apply,linear_stencil,274625000,650,1,5.303442628122866
time_routine,linear_stencil,274625000,650,1,6.370231012813747
time_apply,sparse_band_matrix,274625000,650,1,4.826963574625552
time_routine,sparse_band_matrix,274625000,650,1,16.22285760194063
time_apply,sparse_csr_matrix,274625000,650,1,9.782230706885457
time_routine,sparse_csr_matrix,274625000,650,1,64.8794032195583
time_apply,linear_stencil,287496000,660,1,5.549591676332057
time_routine,linear_stencil,287496000,660,1,6.666288232430816
time_apply,sparse_band_matrix,287496000,660,1,5.144027331843972
time_routine,sparse_band_matrix,287496000,660,1,17.16562048345804
time_apply,sparse_csr_matrix,287496000,660,1,10.20386687479913
time_routine,sparse_csr_matrix,287496000,660,1,67.83542386349291
time_apply,linear_stencil,300763000,670,1,5.803487738594413
time_routine,linear_stencil,300763000,670,1,6.971403929404914
time_apply,sparse_band_matrix,300763000,670,1,5.263111220672727
time_routine,sparse_band_matrix,300763000,670,1,17.87292761169374
time_apply,sparse_csr_matrix,300763000,670,1,10.71488659270108
time_routine,sparse_csr_matrix,300763000,670,1,70.98396698944271
time_apply,linear_stencil,314432000,680,1,6.076202354393899
time_routine,linear_stencil,314432000,680,1,7.297318033874035
time_apply,sparse_band_matrix,314432000,680,1,5.868599439039826
time_routine,sparse_band_matrix,314432000,680,1,19.01101330388337
time_apply,sparse_csr_matrix,314432000,680,1,11.11027483269572
time_routine,sparse_csr_matrix,314432000,680,1,74.12587659712881
time_apply,linear_stencil,328509000,690,1,6.341874008998275
time_routine,linear_stencil,328509000,690,1,7.617417386732996
time_apply,sparse_band_matrix,328509000,690,1,5.768638756126165
time_routine,sparse_band_matrix,328509000,690,1,19.47301334142685
time_apply,sparse_csr_matrix,328509000,690,1,11.71155931148678
time_routine,sparse_csr_matrix,328509000,690,1,77.5490867625922
time_apply,linear_stencil,343000000,700,1,6.618813087232411
time_routine,linear_stencil,343000000,700,1,7.950837217271328
time_apply,sparse_band_matrix,343000000,700,1,6.02022067643702
time_routine,sparse_band_matrix,343000000,700,1,20.40005256049335
time_apply,sparse_csr_matrix,343000000,700,1,12.67025938723236
time_routine,sparse_csr_matrix,343000000,700,1,81.6401488641277
time_apply,linear_stencil,357911000,710,1,6.904906649142504
time_routine,linear_stencil,357911000,710,1,8.294313778169453
time_apply,sparse_band_matrix,357911000,710,1,6.274000538513064
time_routine,sparse_band_matrix,357911000,710,1,21.10813823156059
time_apply,sparse_csr_matrix,357911000,710,1,12.76357179600745
time_routine,sparse_csr_matrix,357911000,710,1,84.51422408409417
time_apply,linear_stencil,373248000,720,1,7.2177624553442
time_routine,linear_stencil,373248000,720,1,8.683616511523724
time_apply,sparse_band_matrix,373248000,720,1,6.914606596343219
time_routine,sparse_band_matrix,373248000,720,1,22.42611059639603
time_apply,sparse_csr_matrix,373248000,720,1,13.210976713337
time_routine,sparse_csr_matrix,373248000,720,1,88.04816902428865
time_apply,linear_stencil,389017000,730,1,7.504372743889689
time_routine,linear_stencil,389017000,730,1,9.0138507084921
time_apply,sparse_band_matrix,389017000,730,1,6.811994931660593
time_routine,sparse_band_matrix,389017000,730,1,23.14000280480832
time_apply,sparse_csr_matrix,389017000,730,1,13.87186684273183
time_routine,sparse_csr_matrix,389017000,730,1,91.81671298388392
time_apply,linear_stencil,405224000,740,1,7.817700653336942
time_routine,linear_stencil,405224000,740,1,9.390994921326637
time_apply,sparse_band_matrix,405224000,740,1,7.090386940166354
time_routine,sparse_band_matrix,405224000,740,1,24.03218718059361
time_apply,sparse_csr_matrix,405224000,740,1,14.36204626131803
time_routine,sparse_csr_matrix,405224000,740,1,95.60523476451635
time_apply,linear_stencil,421875000,750,1,8.136446507647634
time_routine,linear_stencil,421875000,750,1,9.773843880742788
time_apply,sparse_band_matrix,421875000,750,1,7.411677466705441
time_routine,sparse_band_matrix,421875000,750,1,25.12068790290505
time_apply,sparse_csr_matrix,421875000,750,1,15.04045837279409
time_routine,sparse_csr_matrix,421875000,750,1,99.64516262710094
time_apply,linear_stencil,438976000,760,1,8.474497376941144
time_routine,linear_stencil,438976000,760,1,10.17823661491275
