node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,640,640,640,262144000,1,0.759727
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,640,640,640,262144000,1,1.50013
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,660,660,660,287496000,1,0.789815
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,660,660,660,287496000,1,1.60046
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,680,680,680,314432000,1,0.875314
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,680,680,680,314432000,1,1.76169
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,700,700,700,343000000,1,0.963378
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,700,700,700,343000000,1,1.93015
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,720,720,720,373248000,1,1.07031
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,720,720,720,373248000,1,2.12166
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,740,740,740,405224000,1,1.13373
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,740,740,740,405224000,1,2.27683
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,760,760,760,438976000,1,1.24396
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,760,760,760,438976000,1,2.48364
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,780,780,780,474552000,1,1.31935
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,780,780,780,474552000,1,2.66716
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,800,800,800,512000000,1,1.50266
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,800,800,800,512000000,1,2.94301
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,820,820,820,551368000,1,1.51424
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,820,820,820,551368000,1,3.06695
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,840,840,840,592704000,1,1.73521
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,840,840,840,592704000,1,3.40253
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,860,860,860,636056000,1,1.818
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,860,860,860,636056000,1,3.60846
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,880,880,880,681472000,1,1.98955
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,880,880,880,681472000,1,3.90568
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,900,900,900,729000000,1,2.10556
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,900,900,900,729000000,1,4.16738
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,920,920,920,778688000,1,2.29788
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,920,920,920,778688000,1,4.4863
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,940,940,940,830584000,1,2.30949
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,940,940,940,830584000,1,4.64569
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,960,960,960,884736000,1,2.56803
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,960,960,960,884736000,1,5.06257
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,980,980,980,941192000,1,2.69836
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,980,980,980,941192000,1,5.35671
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1000,1000,1000,1000000000,1,3.02457
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1000,1000,1000,1000000000,1,5.84069
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1020,1020,1020,1061208000,1,3.36594
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},routine,1020,1020,1020,1061208000,1,6.3636
gauss3,e_runtime_by_cells,\Verb{nonconst_coeff},apply,1040,1040,1040,1124864000,1,3.20921
