node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,l2d_load_bandwidth,l2d_load_data_volume,l2_bandwidth,l2_data_volume,l3_access_bandwidth,l3_access_data_volumen,l3_access_rate,l3_miss_rate,l3_miss_ratio,memory_bandwidth,memory_data_volume
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1000,1000,1000,1000000000,64,259138.4499,47.7353,259138.4499,47.7353,178231.6248,32.8577,5.7492,5.6081,24.3866,218561.0686,40.1946
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1000,1000,1000,1000000000,64,77490.5263,65.3050,77490.5263,65.3050,83505.6825,71.0363,5.4813,4.5129,20.4176,104762.2596,87.7009
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1020,1020,1020,1061208000,64,259659.6416,47.9985,259659.6416,47.9985,190955.2641,35.2898,5.8670,5.6528,24.0875,230586.0937,42.7077
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1020,1020,1020,1061208000,64,79789.9786,66.8759,79789.9786,66.8759,88931.2513,74.8425,5.5992,4.4359,19.7535,105695.3356,89.6330
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1040,1040,1040,1124864000,64,270782.8383,54.2856,270782.8383,54.2856,186107.2948,37.2422,5.8162,5.6294,24.1969,225876.4081,45.2276
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1040,1040,1040,1124864000,64,86152.4558,73.9813,86152.4558,73.9813,91467.6284,78.6177,5.5607,4.3925,19.6914,108329.6568,93.9364
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1060,1060,1060,1191016000,64,260463.3709,57.5141,260463.3709,57.5141,184294.6592,40.7602,6.0030,5.6210,23.4094,216941.9427,47.9534
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1060,1060,1060,1191016000,64,86178.0458,78.3926,86178.0458,78.3926,92266.3926,83.9393,5.6240,4.5391,20.0814,112961.2639,103.5719
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1080,1080,1080,1259712000,64,274896.1359,60.8353,274896.1359,60.8353,185465.6520,41.0263,5.7350,5.6423,24.5957,228635.6882,50.6394
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1080,1080,1080,1259712000,64,90156.8117,82.3448,90156.8117,82.3448,94551.2115,86.2283,5.4849,4.3709,19.7996,114008.1577,104.1181
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1100,1100,1100,1331000000,64,271319.3364,64.5155,271319.3364,64.5155,182310.4171,43.3377,5.7212,5.6321,24.6116,224996.0820,53.5552
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1100,1100,1100,1331000000,64,94736.9861,87.1678,94736.9861,87.1678,100303.3267,91.5448,5.5422,4.1939,18.8328,112688.6581,103.8841
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1120,1120,1120,1404928000,64,259610.4777,67.9073,259610.4777,67.9073,175161.0694,45.7790,5.7289,5.6390,24.6096,215883.9201,56.4873
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1120,1120,1120,1404928000,64,92068.6094,92.0079,92068.6094,92.0079,97427.3468,96.1561,5.5164,4.4666,20.1809,119214.3570,118.3330
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1140,1140,1140,1481544000,64,271942.8523,71.5318,271942.8523,71.5318,183320.1985,48.2131,5.7225,5.6375,24.6308,226324.9048,59.5196
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1140,1140,1140,1481544000,64,94596.5669,97.0696,94596.5669,97.0696,96203.1046,99.4678,5.4207,4.5705,20.9645,125889.8415,129.6109
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1160,1160,1160,1560896000,64,269878.8087,75.3421,269878.8087,75.3421,181541.1029,50.6641,5.7129,5.6403,24.6825,224590.1896,62.7283
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1160,1160,1160,1560896000,64,96012.9780,102.0528,96012.9780,102.0528,100075.9598,106.2424,5.4638,4.6094,20.9472,128521.7929,136.4787
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1180,1180,1180,1643032000,64,266230.2357,79.4569,266230.2357,79.4569,183856.0006,54.8735,5.8789,5.6418,23.9942,220936.9395,65.9824
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1180,1180,1180,1643032000,64,103964.1081,107.4596,103964.1081,107.4596,108089.3850,113.5676,5.6287,4.2134,18.6729,122290.1017,127.4722
gauss3,e_memory_by_cells,\Verb{const_coeff},apply,1200,1200,1200,1728000000,64,267302.6249,83.2905,267302.6249,83.2905,180514.1325,56.1129,5.7205,5.6445,24.6677,223052.9673,69.3287
gauss3,e_memory_by_cells,\Verb{const_coeff},overall,1200,1200,1200,1728000000,64,99573.5493,112.3260,99573.5493,112.3260,103387.3582,116.9823,5.4917,4.5763,20.7193,131794.9237,148.9914
