node_id,bench_id,impl_id,region_id,obj_cols,obj_rows,obj_levels,obj_cells,threads,runtime
gauss3,e_runtime_by_cells,several_coeff,routine,920,920,920,778688000,128,0.557584
gauss3,e_runtime_by_cells,several_coeff,apply,940,940,940,830584000,128,0.252077
gauss3,e_runtime_by_cells,several_coeff,routine,940,940,940,830584000,128,0.60472
gauss3,e_runtime_by_cells,several_coeff,apply,960,960,960,884736000,128,0.301005
gauss3,e_runtime_by_cells,several_coeff,routine,960,960,960,884736000,128,0.696239
gauss3,e_runtime_by_cells,several_coeff,apply,980,980,980,941192000,128,0.300947
gauss3,e_runtime_by_cells,several_coeff,routine,980,980,980,941192000,128,0.727751
gauss3,e_runtime_by_cells,several_coeff,apply,1000,1000,1000,1000000000,128,0.303974
gauss3,e_runtime_by_cells,several_coeff,routine,1000,1000,1000,1000000000,128,0.736007
gauss3,e_runtime_by_cells,several_coeff,apply,1020,1020,1020,1061208000,128,0.308817
gauss3,e_runtime_by_cells,several_coeff,routine,1020,1020,1020,1061208000,128,0.777437
gauss3,e_runtime_by_cells,several_coeff,apply,1040,1040,1040,1124864000,128,0.345697
gauss3,e_runtime_by_cells,several_coeff,routine,1040,1040,1040,1124864000,128,0.82593
gauss3,e_runtime_by_cells,several_coeff,apply,1060,1060,1060,1191016000,128,0.358337
gauss3,e_runtime_by_cells,several_coeff,routine,1060,1060,1060,1191016000,128,0.85115
gauss3,e_runtime_by_cells,several_coeff,apply,1080,1080,1080,1259712000,128,0.401334
gauss3,e_runtime_by_cells,several_coeff,routine,1080,1080,1080,1259712000,128,0.954067
gauss3,e_runtime_by_cells,several_coeff,apply,1100,1100,1100,1331000000,128,0.429079
gauss3,e_runtime_by_cells,several_coeff,routine,1100,1100,1100,1331000000,128,1.03455
gauss3,e_runtime_by_cells,several_coeff,apply,1120,1120,1120,1404928000,128,0.42901
gauss3,e_runtime_by_cells,several_coeff,routine,1120,1120,1120,1404928000,128,1.05001
gauss3,e_runtime_by_cells,several_coeff,apply,1140,1140,1140,1481544000,128,0.435006
gauss3,e_runtime_by_cells,several_coeff,routine,1140,1140,1140,1481544000,128,1.06328
gauss3,e_runtime_by_cells,several_coeff,apply,1160,1160,1160,1560896000,128,0.463693
gauss3,e_runtime_by_cells,several_coeff,routine,1160,1160,1160,1560896000,128,1.11275
gauss3,e_runtime_by_cells,several_coeff,apply,1180,1180,1180,1643032000,128,0.495011
gauss3,e_runtime_by_cells,several_coeff,routine,1180,1180,1180,1643032000,128,1.22376
gauss3,e_runtime_by_cells,several_coeff,apply,1200,1200,1200,1728000000,128,0.518999
gauss3,e_runtime_by_cells,several_coeff,routine,1200,1200,1200,1728000000,128,1.25628
gauss3,e_runtime_by_cells,several_coeff,apply,1220,1220,1220,1815848000,128,0.586627
gauss3,e_runtime_by_cells,several_coeff,routine,1220,1220,1220,1815848000,128,1.37182
gauss3,e_runtime_by_cells,several_coeff,apply,1240,1240,1240,1906624000,128,0.58878
gauss3,e_runtime_by_cells,several_coeff,routine,1240,1240,1240,1906624000,128,1.45417
gauss3,e_runtime_by_cells,several_coeff,apply,1260,1260,1260,2000376000,128,0.593836
gauss3,e_runtime_by_cells,several_coeff,routine,1260,1260,1260,2000376000,128,1.47784
gauss3,e_runtime_by_cells,several_coeff,apply,1280,1280,1280,2097152000,128,0.600005
gauss3,e_runtime_by_cells,several_coeff,routine,1280,1280,1280,2097152000,128,1.50198
gauss3,e_runtime_by_cells,several_coeff,apply,1300,1300,1300,2197000000,128,0.661777
gauss3,e_runtime_by_cells,several_coeff,routine,1300,1300,1300,2197000000,128,1.57935
gauss3,e_runtime_by_cells,several_coeff,apply,1320,1320,1320,2299968000,128,0.681005
gauss3,e_runtime_by_cells,several_coeff,routine,1320,1320,1320,2299968000,128,1.62365
gauss3,e_runtime_by_cells,several_coeff,apply,1340,1340,1340,2406104000,128,0.761699
gauss3,e_runtime_by_cells,several_coeff,routine,1340,1340,1340,2406104000,128,1.77445
gauss3,e_runtime_by_cells,several_coeff,apply,1360,1360,1360,2515456000,128,0.784648
gauss3,e_runtime_by_cells,several_coeff,routine,1360,1360,1360,2515456000,128,1.86178
gauss3,e_runtime_by_cells,several_coeff,apply,1380,1380,1380,2628072000,128,0.793017
gauss3,e_runtime_by_cells,several_coeff,routine,1380,1380,1380,2628072000,128,1.91901
gauss3,e_runtime_by_cells,several_coeff,apply,1400,1400,1400,2744000000,128,0.794342
gauss3,e_runtime_by_cells,several_coeff,routine,1400,1400,1400,2744000000,128,1.98368
gauss3,e_runtime_by_cells,several_coeff,apply,1420,1420,1420,2863288000,128,0.855152
gauss3,e_runtime_by_cells,several_coeff,routine,1420,1420,1420,2863288000,128,2.05309
gauss3,e_runtime_by_cells,several_coeff,apply,1440,1440,1440,2985984000,128,0.885956
