node_id,bench_id,impl_id,region_id,threads,obj_cols,obj_rows,obj_levels,tiling_cols,tiling_rows,tiling_levels,runtime
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,64,2048,2048,188.476
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,128,2048,2048,126.869
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,128,2048,2048,129.535
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,256,2048,2048,92.971
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,256,2048,2048,95.6457
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,512,2048,2048,67.3604
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,512,2048,2048,70.0296
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,1024,2048,2048,67.706
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,1024,2048,2048,70.3902
gauss3,runtime,linear_stencil_noedgecases_tiling,apply,16,2048,2048,2048,2048,2048,2048,62.9187
gauss3,runtime,linear_stencil_noedgecases_tiling,routine,16,2048,2048,2048,2048,2048,2048,65.5854

gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,4,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,4,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,8,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,8,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,16,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,16,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,32,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,32,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,64,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,64,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,128,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,128,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,256,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,256,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,512,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,512,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,1024,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,1024,0,0,6.99249
gauss3,runtime,linear_stencil_noedgecases,apply,16,2048,2048,2048,2048,0,0,4.27924
gauss3,runtime,linear_stencil_noedgecases,routine,16,2048,2048,2048,2048,0,0,6.99249
